accuracy,loss,val_accuracy,val_loss
0.6590509414672852,0.7729339599609375,0.5834797620773315,0.793332576751709
0.5992969870567322,0.7803348898887634,0.6063268780708313,0.7895757555961609
0.6080843806266785,0.7945210933685303,0.5834797620773315,0.7854037880897522
0.6151142120361328,0.7736659646034241,0.5869947075843811,0.7853521108627319
0.5869947075843811,0.7985250353813171,0.5905096530914307,0.7837949395179749
0.6151142120361328,0.7809171676635742,0.5817223191261292,0.7841621041297913
0.6098418235778809,0.7738920450210571,0.6010544896125793,0.783450186252594
0.6098418235778809,0.7859444618225098,0.5992969870567322,0.7842763662338257
0.6555360555648804,0.7659133672714233,0.5992969870567322,0.7828949689865112
0.61687171459198,0.7731065154075623,0.5992969870567322,0.7814981937408447
0.61687171459198,0.7606769800186157,0.5905096530914307,0.7797028422355652
0.6397188305854797,0.7629847526550293,0.5975395441055298,0.7801116704940796
0.6467486619949341,0.7525449991226196,0.5975395441055298,0.7794652581214905
0.6274164915084839,0.7592628002166748,0.5922671556472778,0.7785288691520691
0.6239016056060791,0.7924531102180481,0.5940245985984802,0.7778536677360535
0.6362038850784302,0.7488344311714172,0.5887522101402283,0.7778581976890564
0.6432337164878845,0.7614738345146179,0.6098418235778809,0.7803918123245239
0.6326889395713806,0.7624256610870361,0.5992969870567322,0.7770949602127075
0.6362038850784302,0.7589697241783142,0.6151142120361328,0.780136227607727
0.6520211100578308,0.7540432214736938,0.5905096530914307,0.7769378423690796
0.634446382522583,0.752131998538971,0.6045694351196289,0.7749192118644714
0.6203866600990295,0.761404812335968,0.5992969870567322,0.7733724117279053
0.6695957779884338,0.7397538423538208,0.6010544896125793,0.7720828056335449
0.6274164915084839,0.7584880590438843,0.5992969870567322,0.7732514142990112
0.6274164915084839,0.7559391260147095,0.5992969870567322,0.7714986801147461
0.629173994064331,0.7454892992973328,0.5957821011543274,0.7714182734489441
0.6485061645507812,0.7490167617797852,0.6010544896125793,0.769213080406189
0.6379613280296326,0.7392705678939819,0.6045694351196289,0.7695949077606201
0.6695957779884338,0.7322788238525391,0.6045694351196289,0.7678675055503845
0.6397188305854797,0.7451775074005127,0.5940245985984802,0.7689090967178345
0.6467486619949341,0.7293517589569092,0.6080843806266785,0.7705641388893127
0.6274164915084839,0.7454839944839478,0.5992969870567322,0.772528886795044
0.6239016056060791,0.7446020245552063,0.6010544896125793,0.7668776512145996
0.6502636075019836,0.7245872020721436,0.5992969870567322,0.765697717666626
0.6572934985160828,0.7402046322822571,0.6010544896125793,0.7690432071685791
0.6590509414672852,0.7158065438270569,0.6010544896125793,0.7697307467460632
0.6502636075019836,0.7357790470123291,0.6133567690849304,0.7664737701416016
0.6678383350372314,0.7192825078964233,0.6028119325637817,0.7654646635055542
0.6362038850784302,0.7218704223632812,0.611599326133728,0.7650304436683655
0.6502636075019836,0.7237340211868286,0.6080843806266785,0.7635673880577087
0.6871704459190369,0.7108289003372192,0.6133567690849304,0.7670468688011169
0.6608084440231323,0.7261667847633362,0.6133567690849304,0.7611825466156006
0.6678383350372314,0.71286541223526,0.6063268780708313,0.7592949271202087
0.6590509414672852,0.7170591354370117,0.611599326133728,0.7608897686004639
0.6590509414672852,0.7179265022277832,0.6080843806266785,0.7608222365379333
0.6748681664466858,0.7181101441383362,0.6063268780708313,0.7581822276115417
0.6274164915084839,0.7170071005821228,0.6133567690849304,0.7592160701751709
0.6660808324813843,0.714509904384613,0.6080843806266785,0.7607958316802979
0.634446382522583,0.7282198667526245,0.6010544896125793,0.7584525942802429
0.6414762735366821,0.7270050048828125,0.6080843806266785,0.7589518427848816
0.6555360555648804,0.7078117728233337,0.6098418235778809,0.755832850933075
0.6590509414672852,0.7096980214118958,0.6063268780708313,0.7581977844238281
